1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:101	
1	1:102	
1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:102	
1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:101	
1	1:102	
1	1:102	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:101	
1	1:105	
1	1:105	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:106	
1	1:105	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:105	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:106	
1	1:106	
1	1:106	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:106	
1	1:105	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:105	
1	1:105	
1	1:106	
1	1:105	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:106	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:104	
1	1:104	
1	1:104	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:104	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:106	
1	1:106	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:103	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:102	
1	1:101	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:105	
1	1:109	
1	1:109	
1	1:109	
1	1:109	
1	1:109	
1	1:109	
1	1:109	
1	1:109	
1	1:113	
1	1:114	
1	1:114	
1	1:114	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:113	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:112	
1	1:111	
1	1:112	
1	1:111	
1	1:111	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:116	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:120	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:124	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:128	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:128	
1	1:128	
1	1:128	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:127	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:125	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:126	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:125	
1	1:124	
1	1:124	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:131	
1	1:130	
1	1:130	
1	1:130	
1	1:131	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:130	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:129	
1	1:128	
1	1:129	
1	1:128	
1	1:128	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:136	
1	1:143	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:143	
1	1:143	
1	1:143	
1	1:143	
1	1:143	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:144	
1	1:145	
1	1:152	
1	1:152	
1	1:152	
1	1:152	
1	1:152	
1	1:152	
1	1:161	
1	1:161	
1	1:161	
1	1:161	
1	1:161	
1	1:171	
1	1:171	
1	1:172	
1	1:172	
1	1:172	
1	1:181	
1	1:182	
1	1:182	
1	1:182	
1	1:182	
1	1:196	
1	1:196	
1	1:196	
1	1:196	
1	1:196	
1	1:196	
1	1:197	
1	1:197	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:209	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:207	
1	1:207	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:207	
1	1:207	
1	1:207	
1	1:207	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:207	
1	1:207	
1	1:208	
1	1:207	
1	1:207	
1	1:207	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:208	
1	1:207	
1	1:208	
1	1:207	
1	1:207	
1	1:207	
1	1:207	
1	1:207	
1	1:207	
1	1:207	
1	1:207	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:205	
1	1:205	
1	1:205	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:206	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:206	
1	1:205	
1	1:205	
1	1:206	
1	1:206	
1	1:206	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
1	1:205	
